Time_days,PBAT_pct,PLA_pct,Recyclable Materials,Additive Type,Color,Thickness_um,Roughness,Area_mm2,UV,Precipitation_mm,Temperature_C,Humidity,Soil_TN_mgkg,Soil_OC_gkg,Soil_pH,Fertilizer,Target_WVTR
45.0,90.0,0.0,10.0,4,2,43.66883087158203,1,3320.0,214081.914,11.30947843,30.725,90.0,143.0,4.1,8.3,1,479.607
60.0,90.0,0.0,10.0,4,2,42.75546646118164,1,3320.0,261610.7427,13.45226681,30.283,90.0,143.0,4.1,8.3,1,558.231
75.0,90.0,0.0,10.0,4,2,43.03292846679688,1,3320.0,343836.955,14.99975938,29.545,90.0,143.0,4.1,8.3,1,695.823
0.0,100.0,0.0,0.0,2,2,42.25592803955078,1,3320.0,0.0,0.0,25.319,90.0,143.0,4.1,8.3,1,684.029
15.0,100.0,0.0,0.0,2,2,27.114097595214844,1,3320.0,82226.21233,1.547492575,16.032,90.0,143.0,4.1,8.3,1,695.823
30.0,100.0,0.0,0.01860580034554,4,2,45.54805755615234,1,3320.0,160007.3408,2.121224068,26.597,90.0,143.0,4.1,8.3,1,746.929
45.0,100.0,0.0,0.0304886456578969,4,2,46.44313049316406,1,3320.0,214081.914,11.30947843,29.398,90.0,143.0,4.1,8.3,1,888.452
60.0,100.0,0.0,0.0541949421167373,4,2,46.14356994628906,1,3320.0,261610.7427,13.45226681,28.808,90.0,143.0,4.1,8.3,1,998.526
75.0,100.0,0.0,0.1310910582542419,4,2,46.8309326171875,1,3320.0,343836.955,14.99975938,28.956,90.0,143.0,4.1,8.3,1,1297.297
22.731735229492188,100.0,0.0,2.5076255798339844,2,2,38.543582916259766,2,7850.0,109965.2265625,18.95598602294922,23.0,90.0,229.3551483154297,5.819362640380859,8.13476276397705,1,951.567
19.24220085144043,99.5,0.0,4.309174537658691,2,2,40.04803466796875,3,7850.0,91581.5234375,14.994867324829102,23.0,90.0,235.759033203125,5.990816593170166,8.103131294250488,1,649.573
17.322784423828125,99.0,0.0,4.423271179199219,2,2,40.241947174072266,3,7850.0,86907.40625,15.533098220825195,23.0,90.0,236.5601806640625,6.0055365562438965,8.099954605102539,1,595.442
24.331981658935547,98.5,0.0,3.978683471679688,2,2,38.985145568847656,3,7850.0,130032.890625,17.35417938232422,23.0,90.0,237.1172790527344,6.012001991271973,8.096549987792969,1,783.476
24.933094024658203,98.0,0.0,5.03481388092041,2,2,38.93263626098633,3,7850.0,136365.75,17.788097381591797,23.0,90.0,236.7665252685547,6.005051612854004,8.097586631774902,1,794.872
24.06060791015625,100.0,0.0,0.0,5,2,39.70742034912109,2,3848.0,122867.8203125,1.0791220664978027,38.0,90.0,217.96568298339844,5.646541595458984,8.17072582244873,1,159.73
85.47008514404297,90.0,0.0,9.916252136230469,1,1,186.02737426757807,3,3848.0,489706.5625,82.97817993164062,38.0,90.0,281.3492431640625,6.928919792175293,7.9966139793396,1,122.5
4.714062690734863,90.0,0.0,10.202436447143556,1,3,65.33352661132812,3,3848.0,39753.30078125,13.587041854858398,38.0,90.0,256.59130859375,6.488199234008789,8.030655860900879,1,94.63
14.455110549926758,80.0,0.0,9.91535186767578,0,3,419.6500244140625,3,3848.0,115392.0234375,53.16575622558594,38.0,90.0,274.958740234375,6.733288288116455,7.999319553375244,1,84.77
2.78403902053833,70.0,0.0,20.097885131835938,1,3,57.83692932128906,3,3848.0,30703.384765625,23.40240859985352,38.0,90.0,274.6459350585937,6.694694519042969,7.993046760559082,1,78.62
2.66656494140625,0.0,100.0,3.8829307556152335,1,3,200.0,2,8100.0,39917.578125,86.28079223632812,38.0,90.0,282.8114013671875,6.910464286804199,7.996438980102539,1,47.27
